2570756,2436201,56.67177582,23.32822418,-2.33282256,-44
2580759,2436331,56.67744064,23.32255936,-2.33225608,-44
2590763,2436461,56.67177582,23.32822418,-2.33282256,-44
2600765,2436592,57.11912918,22.88087082,-2.28808713,-43
2610770,2436723,57.10200500,22.89799500,-2.28979945,-43
2620772,2436853,56.68311310,23.31688690,-2.33168864,-44
2630776,2436984,57.10771561,22.89228439,-2.28922844,-43
2640779,2437114,56.67744064,23.32255936,-2.33225608,-44
2650783,2437245,57.10771561,22.89228439,-2.28922844,-43
2660786,2437374,56.24145889,23.75854111,-2.37585425,-44
2670790,2437505,57.10771561,22.89228439,-2.28922844,-43
2680792,2437634,56.24708557,23.75291443,-2.37529159,-44
2690796,2437765,57.10771561,22.89228439,-2.28922844,-43
2700799,2437895,56.67744064,23.32255936,-2.33225608,-44
2710804,2438026,57.10200500,22.89799500,-2.28979945,-43
2720806,2438157,57.11912918,22.88087082,-2.28808713,-43
2730810,2438287,56.67177582,23.32822418,-2.33282256,-44
2740813,2438418,57.11342239,22.88657761,-2.28865790,-43
2750817,2438548,56.67177582,23.32822418,-2.33282256,-44
2760819,2438678,56.68311310,23.31688690,-2.33168864,-44
2770823,2438808,56.67177582,23.32822418,-2.33282256,-44
2780826,2438937,56.24145889,23.75854111,-2.37585425,-44
2790830,2439067,56.67177582,23.32822418,-2.33282256,-44
2800832,2439197,56.68311310,23.31688690,-2.33168864,-44
2810837,2439328,57.10200500,22.89799500,-2.28979945,-43
2820839,2439458,56.68311310,23.31688690,-2.33168864,-44
2830843,2439589,57.10771561,22.89228439,-2.28922844,-43
2840846,2439720,57.11342239,22.88657761,-2.28865790,-43
2850850,2439850,56.67177582,23.32822418,-2.33282256,-44
2860853,2439980,56.67744064,23.32255936,-2.33225608,-44
2870857,2440110,56.67177582,23.32822418,-2.33282256,-44
2880860,2440240,56.67744064,23.32255936,-2.33225608,-44
2890864,2440370,56.67177582,23.32822418,-2.33282256,-44
2900866,2440500,56.68311310,23.31688690,-2.33168864,-44
2910870,2440630,56.67177582,23.32822418,-2.33282256,-44
2920872,2440761,57.11912918,22.88087082,-2.28808713,-43
2930877,2440892,57.10200500,22.89799500,-2.28979945,-43
2940880,2441022,56.67744064,23.32255936,-2.33225608,-44
